Directorate,Sub Directorate,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Vale Phoenix Limited,"1,184.41",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,296.52",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,The Cedars Care Services Limited t/a The Cedars,"1,446.35",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,492.18",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,522.85",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,548.83",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,656.71",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,The Cedars Care Services Limited t/a The Cedars,"1,669.12",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,750.87",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,779.76",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Accomplish Group Limited t/a Cedar House,"1,812.93",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,821.45",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,861.19",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,910.35",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,The Cedars Care Services Limited t/a Sycamore House,"1,915.42",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Accomplish Group Limited,"1,928.22",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"1,994.50",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Valebrook Care Homes Limited,"2,116.17",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"2,235.31",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Accomplish Group Limited,"2,271.33",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Ocean Community Services Limited t/a Beech House,"2,340.22",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Walter Standen T/A Standens Contract Hire,840.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,217909,Freeways Trust,"2,702.80",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Hafod Care Association Limited,645.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Isman & Kinze Essa T/A Haven House,507.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Liam George t/a Claremont Care Home,523.05,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,523.05,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Adriana Limited T/A The Priory Nursing Home,608.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,J and P Residential Homes Limited T/A Monkstone House,622.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,622.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Waverley Care Centre Limited,783.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218321,Waverley Care Centre Limited,814.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,705.74,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,705.74,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,705.74,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,710.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,710.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Care In Wales Limited T/A Care in the Vale,710.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Parkrow Care Limited,771.26,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Willowmere Home Care Agency Limited,816.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Gracewell Healthcare 3 Limited t/a Gracewell of Salisbury,"2,087.50",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,501.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,HC-One Limited t/a Quarry Hall,503.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Northcote Developments Limited,506.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Northcote Developments Limited,508.88,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,511.70,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hebron Hall Limited,514.21,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,514.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,515.71,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,518.26,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hebron Hall Limited,519.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,520.13,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,520.61,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,524.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,525.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,528.68,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,530.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Northcote Developments Limited,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hebron Hall Limited,534.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,535.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,541.83,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),542.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,543.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hebron Hall Limited,549.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,561.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,564.28,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,569.39,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),574.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,574.63,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,576.59,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Middlepatch Limited T/A College Fields Nursing Home,581.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,590.58,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,602.41,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,613.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,620.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,622.74,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Barchester Healthcare Homes Limited t/a Bryn Ivor Lodge Care Home,640.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,658.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),660.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,David Austin t/a Silverdale,660.28,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,680.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,682.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,705.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,734.73,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,735.94,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,736.79,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,746.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Middlepatch Limited T/A College Fields Nursing Home,780.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,784.67,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),803.38,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Waverley Care Centre Limited,814.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,843.66,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,861.94,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,215.25",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,"1,505.12",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Baltimore Care Limited,"2,221.11",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,The Manor House St Hilary Limited T/A Milsom House,"2,739.57",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),"2,917.66",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/09/2019,260200,Neal Social Care Limited,"1,485.00",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/09/2019,260210,NonStop Recruitment Limited,"1,354.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/09/2019,260210,Liquid Personnel Limited,"1,387.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,03/09/2019,303910,Hays Specialist Recruitment Limited,654.55,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,"-2,137.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,"-1,518.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,-715.60,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,"1,100.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,"1,160.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,G.P.H.I.T (Integrated Services) Limited,"3,800.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,Building Recruitment Company Limited,532.75,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,Building Recruitment Company Limited,619.01,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303931,Building Recruitment Company Limited,688.57,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303950,MSS Consulting Limited,"1,058.75",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,303950,MSS Consulting Limited,"1,620.85",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,03/09/2019,304103,N & C Building Products Limited,550.68,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,305874,G.P.H.I.T (Integrated Services) Limited,"8,840.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,03/09/2019,305892,G.P.H.I.T (Integrated Services) Limited,"2,340.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323685,Hays Specialist Recruitment Limited,927.24,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323685,Hays Specialist Recruitment Limited,947.84,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323686,Hays Specialist Recruitment Limited,659.20,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,323686,Hays Specialist Recruitment Limited,679.80,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2019,333013,Ace Site Services (UK) Limited,590.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2019,333510,Ace Site Services (UK) Limited,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2019,333510,Ace Site Services (UK) Limited,780.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2019,333510,Ace Site Services (UK) Limited,"1,200.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2019,341220,Acorn Recruitment Limited,576.73,Revenue,
NEW REGENERATION,REGENERATION & PLANNING,03/09/2019,359457,Power Electrics (Bristol) Limited,743.90,Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/09/2019,365784,Cycle Training Wales Limited,"5,750.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/09/2019,400052,Critiqom Limited,954.01,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/09/2019,400052,Royal Mail Group Limited,"1,210.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/09/2019,400052,Critiqom Limited,"3,509.24",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03/09/2019,402451,Bridgend County Borough Council,"17,178.02",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403001,BOF Group Limited T/A BOF,658.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403102,Harcourt Litho Limited,940.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403102,Harcourt Litho Limited,960.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403227,Osborne Richardson Limited,"1,250.23",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403227,Osborne Richardson Limited,"1,320.81",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403227,Osborne Richardson Limited,"1,522.46",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403230,Cardiff County Council,926.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403301,Funeral Services Limited,995.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/09/2019,403370,Hope Rescue Centre Limited,"1,336.13",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/09/2019,407106,Building Recruitment Company Limited,634.88,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/09/2019,407106,Building Recruitment Company Limited,802.53,Revenue,
#N/A,HRA MANAGEMENT,03/09/2019,407150,Underley Furnishings Limited T/A Furnished Homes,"2,434.76",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,03/09/2019,407200,Building Recruitment Company Limited,679.47,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,03/09/2019,407260,Building Recruitment Company Limited,688.43,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/09/2019,422160,Hays Specialist Recruitment Limited,935.40,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/09/2019,422160,Hays Specialist Recruitment Limited,"1,169.25",Revenue,
DIRECT POLICY,GF FUNDING,03/09/2019,475970,The Police and Crime Commissioner for South Wales,"1,275,954.00",Revenue,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,03/09/2019,835386,Alpine Land Surveyors Limited,500.00,Capital,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/09/2019,101065,Glen Cleaning Company Limited,"3,379.78",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/09/2019,101095,Biffa Waste Services Limited,548.65,Revenue,
