DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/09/2022,407201,Redwood Environmental Services Limited,"1,320.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/09/2022,407201,Redwood Environmental Services Limited,"1,650.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/09/2022,407201,Redwood Environmental Services Limited,"2,080.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/09/2022,407201,Redwood Environmental Services Limited,"2,295.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF RESOURCES,02/09/2022,409103,Care & Repair Home Improvement Services Limited,715.00,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,421230,Ability Power Limited,908.34,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,422070,G2 Recruitment Solutions Limited,"1,622.70",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,422100,Ability Power Limited,908.33,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,422160,G2 Recruitment Solutions Limited,"1,462.55",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,422160,G2 Recruitment Solutions Limited,"1,468.45",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2022,422160,G2 Recruitment Solutions Limited,"1,550.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,02/09/2022,440530,Ability Power Limited,908.33,REVENUE,
DIRECT POLICY,GF OTHER POLICY,02/09/2022,471932,Disclosure and Barring Service,684.00,REVENUE,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/09/2022,812468,WWS 1987 Limited T/A Welsh Window Systems,"3,630.00",CAPITAL,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/09/2022,812515,Springvale (Weatherproofing) Limited,"5,285.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,02/09/2022,835405,Support in Sport (UK) Limited,"235,783.21",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,02/09/2022,837243,Dragon Play & Sports Limited,"19,926.00",CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101047,Laurel Landscapes UK Limited,"1,345.32",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101047,Laurel Landscapes UK Limited,"2,264.08",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101047,New Directions (Education) Limited,685.92,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101047,New Directions (Education) Limited,685.92,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101094,Ikea Limited T/A Ikea Business,"1,317.50",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101094,A & R Contract Cleaning Specialist Limited,"2,324.22",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101315,Biffa Waste Services Limited,740.75,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101315,Technology Rentals Limited,905.75,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101315,KS Barry (Plumbing & Heating) Limited,922.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101315,KS Barry (Plumbing & Heating) Limited,"5,484.27",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/09/2022,101315,New Directions (Education) Limited,986.95,REVENUE,
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,05/09/2022,130208,John Bennett t/a Bennetts Removals & Storage,"1,150.00",REVENUE,
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,05/09/2022,156650,ABM Catering for Leisure Limited,"44,035.50",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/09/2022,181000,Tip Top Toilets Limited,605.00,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/09/2022,181000,Tip Top Toilets Limited,605.00,REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,05/09/2022,190056,Debbie Eynon t/a Debs Out of School Clubs,588.12,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,213271,CJ Contract Travel Services Limited,"2,681.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,213271,CJ Contract Travel Services Limited,"2,808.30",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,213522,Innovate Trust Limited,"41,623.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,213522,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,"7,899.31",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,506.64,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,507.35,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,511.33,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,511.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,511.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,511.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,532.72,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,534.47,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,537.76,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,552.72,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,564.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,584.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Hallows Care Limited T/A Hallows Care,603.76,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Hallows Care Limited T/A Hallows Care,632.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,645.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,737.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,758.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,758.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,768.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,768.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,GJ Care & Training Limited,777.19,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,788.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,788.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,788.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,GJ Care & Training Limited,794.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,796.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,798.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Hallows Care Limited T/A Hallows Care,801.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,GJ Care & Training Limited,812.14,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,818.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,828.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Hallows Care Limited T/A Hallows Care,838.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,851.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Care In Wales Limited T/A Care in the Vale,862.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,878.40,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,878.40,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Hallows Care Limited T/A Hallows Care,888.16,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,891.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,918.40,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,923.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,923.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,935.72,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Parkrow Care Limited,946.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,973.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,215489,Willowmere Home Care Agency Limited,"1,023.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Parkrow Care Limited,528.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Willowmere Home Care Agency Limited,640.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Parkrow Care Limited,768.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Parkrow Care Limited,768.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Care In Wales Limited T/A Care in the Vale,838.42,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216179,Care In Wales Limited T/A Care in the Vale,896.90,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216181,Direct Healthcare Group Limited,"1,450.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216731,CJ Contract Travel Services Limited,"2,395.68",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216731,CJ Contract Travel Services Limited,"2,504.70",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,216731,CJ Contract Travel Services Limited,"2,509.76",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,217909,GJ Care & Training Limited,909.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,217909,Everycare (Cardiff) Limited,"1,973.32",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,217909,Everycare (Cardiff) Limited,"2,039.92",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,218321,Susan Heffernan T/A Baruc Guest House,"1,120.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,218419,Care In Wales Limited T/A Care in the Vale,649.78,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,218419,Care In Wales Limited T/A Care in the Vale,728.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/09/2022,218419,Dove Home Care Agency Limited,"2,000.00",REVENUE,
DIRECT YOS,GF YOS,05/09/2022,221305,Red Ridge Centre Limited,"2,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/09/2022,260050,Rachel Board,"-2,040.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,05/09/2022,319010,Vaughan Davies & Ptn t/a J Davies & Son,"5,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,323672,Stantec UK Limited,"3,065.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325097,Kordel Limited,"3,062.02",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325360,Kordel Limited,504.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325382,Tom Prichard Contracting Limited,562.50,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325382,Tom Prichard Contracting Limited,"1,500.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325851,Kordel Limited,"1,228.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325852,Glamorgan White Lining Limited,"8,262.65",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325892,Centregreat Limited,"3,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325892,Centregreat Limited,"3,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325892,Centregreat Limited,"3,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325892,Centregreat Limited,"3,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325892,Centregreat Limited,"3,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/09/2022,325894,Kordel Limited,"1,220.02",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/09/2022,333510,Ace Site Services (UK) Limited,"1,590.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/09/2022,333560,Ace Site Services (UK) Limited,580.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,05/09/2022,356020,Geo Pollution Technologies UK Limited T/A GEM,"3,294.25",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,05/09/2022,356026,Sheena O'Leary t/a Sticks & Stones,"1,200.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/09/2022,359340,Parkwood Leisure Limited,"120,000.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/09/2022,365786,Easyway Minicoach Hire Limited,"-3,794.32",REVENUE,
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,05/09/2022,403227,Golley Slater Group Limited,785.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/09/2022,405100,The Community Impact Initiative CIC,"2,077.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/09/2022,405100,L Mustoe Limited,"2,952.53",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/09/2022,405100,Lyndon Mustoe,"2,077.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/09/2022,405100,Lyndon Mustoe,"2,492.40",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/09/2022,405100,Lyndon Mustoe,"2,907.80",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,05/09/2022,409102,Care & Repair Home Improvement Services Limited,699.84,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,421230,Computacenter (UK) Limited,"31,863.30",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,421230,Computacenter (UK) Limited,"31,863.30",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,422070,G2 Recruitment Solutions Limited,"1,575.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,422160,G2 Recruitment Solutions Limited,"1,239.50",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,422160,G2 Recruitment Solutions Limited,"1,450.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,422160,G2 Recruitment Solutions Limited,"1,550.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/09/2022,422160,NBS Enterprises Limited,"5,680.00",REVENUE,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,05/09/2022,440651,Platfform For Change,"7,813.54",REVENUE,
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,05/09/2022,821065,SMK Building & Maintenance Limited,"49,593.99",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,05/09/2022,831589,Go Surveys Limited,"1,250.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,05/09/2022,835406,Gibson Specialist Technical Services Limited,"14,518.16",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05/09/2022,842066,SMK Building & Maintenance Limited,"1,893.45",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05/09/2022,843012,Willis Construction Limited,"45,836.03",CAPITAL,
DIRECT CAPITAL POLICY,CAPITAL POLICY,05/09/2022,852270,Woodland Electrical Barry Limited,"27,702.26",CAPITAL,
DIRECT CAPITAL POLICY,CAPITAL POLICY,05/09/2022,852531,Tom Prichard Contracting Limited,900.00,CAPITAL,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,100121,Phoenix Software Limited,"5,084.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,A & R Contract Cleaning Specialist Limited,594.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,Blue Sky Digital Solutions Limited,679.42,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,A & R Contract Cleaning Specialist Limited,"1,968.20",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,Teaching Personnel Limited,533.49,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,New Directions (Education) Limited,558.85,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,New Directions (Education) Limited,570.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,Teaching Personnel Limited,589.65,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,Teaching Personnel Limited,603.10,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,Teaching Personnel Limited,603.10,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,New Directions (Education) Limited,760.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101004,New Directions (Education) Limited,950.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101013,Sovereign Design Play Systems Limited,"1,231.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101013,LNC Floor Coverings Limited,"1,612.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101013,Sovereign Design Play Systems Limited,"1,985.38",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101031,Selco Trade Centres Limited t/a Selco Builders Warehouse,-960.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101031,Selco Trade Centres Limited t/a Selco Builders Warehouse,960.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101031,Ecommercial Cleaning Services Limited,"2,615.00",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101065,Teaching Personnel Limited,781.92,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101300,Prichard Recycling Limited,636.28,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101300,TES Global Limited,715.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101300,CF Corporate Finance Limited,"1,299.99",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/09/2022,101300,Evan Rosser,720.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/09/2022,103315,Bay Resourcing Limited,839.48,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,120080,Askews & Holts Library Services Limited,719.03,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,120080,Askews & Holts Library Services Limited,788.56,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,120080,Bibliographic Data Services Limited,"1,615.00",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,130007,Cardiff & Vale College,"35,200.00",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,130045,Cardiff & Vale College,618.53,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/09/2022,130045,Cardiff & Vale College,"2,500.00",REVENUE,
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,06/09/2022,130278,New Directions (Education) Limited,582.00,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,06/09/2022,140131,Matrix SCM Limited,"115,062.09",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,06/09/2022,140131,Matrix SCM Limited,"115,092.76",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/09/2022,209151,EggSeeds Limited,600.00,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/09/2022,209151,Barry Scout Group (2nd/4th),"3,600.00",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/09/2022,212741,PHS Group Plc,561.65,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/09/2022,212741,Andrews Sykes Hire Limited,"1,630.76",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/09/2022,212741,Andrews Sykes Hire Limited,"1,820.00",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/09/2022,212781,Castell Howell Foods Limited,732.12,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06/09/2022,212791,PHS Group Plc,741.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/09/2022,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,517.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/09/2022,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,517.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/09/2022,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,517.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/09/2022,215489,All Saints DC Limited,524.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/09/2022,215489,iMeUs Healthcare Limited,540.00,REVENUE,
