DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,556.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,MHA Care Group t/a Morel Court,561.01,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Northcote Developments Limited,561.19,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,566.10,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,566.82,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,569.17,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Baltimore Care Limited,570.30,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,571.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,572.44,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,573.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Northcote Developments Limited,575.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,583.61,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Baltimore Care Limited,584.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,587.38,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,592.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Mary Griffiths T/A Ty Melin Residential Home,596.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Beatrice Webb Residential Home,598.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,598.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Acorn Luxury Care Limited,600.02,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,600.71,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,602.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,604.02,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,609.11,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,611.37,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,613.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,622.78,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,The Manor House St Hilary Limited T/A The Manor House,631.69,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,634.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,634.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,637.32,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Grangelodge Residential Home Limited t/a Grangelodge,639.24,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,640.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,645.66,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,648.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,651.09,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,MHA Care Group t/a Morel Court,652.22,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,656.61,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,657.27,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,657.38,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,658.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,660.78,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),662.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,665.55,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,667.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,669.96,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,672.73,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,687.67,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,711.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Springbank Care Home Limited T/A Springbank Nursing Home,718.27,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,728.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Avan Limited T/A Brightside Manor,737.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,737.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,MHA Care Group t/a Morel Court,741.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,750.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,771.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Waverley Care Centre Limited,771.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Ely Court Care Limited t/a Ely Court Care Home,782.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,797.90,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,The Manor House St Hilary Limited T/A Milsom House,943.53,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,"1,058.06",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Hallmark Care Homes (Pentwyn) Limited t/a Ty Enfys Care Home,"1,125.87",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Leonard Cheshire Disability,"1,386.55",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,477.46",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215489,Middlepatch Limited T/A College Fields Nursing Home,"7,884.64",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Capital Care Limited t/a Ael-Y-Bryn Care Home,502.46,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,577.54,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Oakville Care Limited t/a Romilly Nursing Home,841.85,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Kingsley Care Homes Limited T/A Heron Lodge,"1,007.82",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Jaspal Mangat t/a Fairholme Nursing Home,"1,071.40",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,A1 Care Services Limited t/a Ty Ceirios Nursing Home,"1,929.45",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"3,213.14",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Llysywaun Limited t/a Bayview Lodge Nursing Home,"4,747.09",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,215491,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),"12,141.84",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Springbank Care Home Limited T/A Springbank Nursing Home,577.84,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,634.39,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Ely Court Care Limited t/a Ely Court Care Home,683.48,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Springbank Care Home Limited T/A Springbank Nursing Home,748.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Leonard Cheshire Disability,"1,312.64",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,403.59",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,412.22",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Care 4 U (Neath) Limited,"1,892.19",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,920.09",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Valebrook Care Homes Limited,"2,004.65",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,216179,Voyage 1 Limited t/a Brook Lodge,"2,805.55",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Glasallt Fawr Camphill Centre,"1,093.14",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"1,110.86",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited T/A Oaklands,"1,149.55",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"1,171.85",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Vale Phoenix Limited t/a Dan y Bryn House,"1,245.28",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Ocean Community Services Limited t/a Westminster Court Care Home,"1,399.97",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited t/a The Cedars,"1,519.59",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"1,567.58",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Amethyst Health Care Limited t/a Hillstone House,"1,626.91",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Integra Community Living Options Limited t/a Riversdale,"1,700.79",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Heatherleigh Care Ltd,"1,725.90",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited t/a The Cedars,"1,752.87",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Accomplish Group Limited t/a Ty Bradwen,"1,755.30",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"1,759.70",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"1,836.01",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited t/a The Hollies,"1,868.63",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Amethyst Health Care Limited t/a Hillstone House,"1,868.74",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,913.62",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Accomplish Group Limited t/a Thompson Court,"1,959.01",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"2,005.17",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Amethyst Health Care Limited t/a Hillstone House,"2,006.76",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited t/a Sycamore House,"2,010.80",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Accomplish Group Limited,"2,024.20",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Valebrook Care Homes Limited,"2,221.02",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"2,345.79",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Accomplish Group Limited,"2,383.51",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,217909,Ocean Community Services Limited t/a Beech House,"2,455.65",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Liam George t/a Claremont Care Home,554.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Adriana Limited T/A The Priory Nursing Home,632.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Isman & Kinze Essa T/A Haven House,651.73,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Foxtroy Limited T/A Foxtroy Residential Home,653.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,J and P Residential Homes Limited T/A Monkstone House,653.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Tracey Robinson t/a Ty Ebrill,654.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Waverley Care Centre Limited,690.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Middlepatch Limited T/A College Fields Nursing Home,699.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Waverley Care Centre Limited,749.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,750.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Hafod Housing Association Limited t/a St Isan Care Home,793.48,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Waverley Care Centre Limited,820.08,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218321,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,944.81",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218415,Llangoedmor Properties Limited T/A Parkside Residential Home,600.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,504.15,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,511.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Waverley Care Centre Limited,512.18,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,512.19,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,A1 Care Services Limited t/a Ty Ceirios Nursing Home,517.95,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Parkcare Homes Limited t/a The Willows Care Home,519.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,521.05,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,521.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,526.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,June Zehetmayr t/a Tower Hill Residential Home,526.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,532.39,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,535.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,536.46,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,536.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,538.20,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,538.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,544.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,544.08,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,548.11,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,548.17,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Waverley Care Centre Limited,548.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,E & E Homes Limited T/A Cliffhaven Residential Home,548.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,551.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,552.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,555.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,555.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,556.21,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,E & E Homes Limited T/A Cliffhaven Residential Home,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Northcote Developments Limited,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Waverley Care Centre Limited,560.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,June Zehetmayr t/a Tower Hill Residential Home,562.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Hebron Hall Limited,564.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Baltimore Care Limited,565.03,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),565.70,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/02/2021,218419,Hebron Hall Limited,570.39,Revenue,
