DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/10/2020,215489,Willowmere Home Care Agency Limited,855.68,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/10/2020,215489,Willowmere Home Care Agency Limited,876.15,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/10/2020,215489,Cardiff Homecare Limited,631.82,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/10/2020,216179,Willowmere Home Care Agency Limited,500.78,REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,05/10/2020,239282,1 Call Care Limited,"1,262.38",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,05/10/2020,239282,1 Call Care Limited,"1,262.38",REVENUE,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,05/10/2020,239282,1 Call Care Limited,"1,262.38",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/10/2020,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,822.32,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/10/2020,260220,PayPoint Payment Services Limited t/a CSGA Glamorgan,551.41,REVENUE,
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,05/10/2020,260500,Glidetree Limited t/a The Publicity Centre,653.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/10/2020,303910,Hays Specialist Recruitment Limited,654.55,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,05/10/2020,319010,Euromotive (Kent) Limited,"1,140.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/10/2020,325890,Charles Endirect Limited,"1,190.72",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/10/2020,333036,Total Ground Care Limited,"1,500.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/10/2020,333036,Total Ground Care Limited,"9,494.90",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,05/10/2020,352730,ARC Electrical Engineering Solutions Limited,859.48,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/10/2020,365803,K-Tax Limited,"9,954.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/10/2020,365803,CJ Contract Travel Services Limited,"13,537.23",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/10/2020,365803,Rhys VJ Morgan t/a Windsor Cars,"1,280.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/10/2020,365803,Rhys VJ Morgan t/a Windsor Cars,"2,520.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,05/10/2020,400050,Sellick Partnership Limited,"1,895.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,05/10/2020,400063,Sky UK Limited,"1,303.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,05/10/2020,402500,Wessex Lift Co Limited,"6,520.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/10/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/10/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/10/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05/10/2020,405113,Salvatore Cannatella,650.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05/10/2020,407100,Interceptor Solutions Limited,"2,500.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05/10/2020,407119,Hays Specialist Recruitment Limited,"1,367.17",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05/10/2020,407119,Hays Specialist Recruitment Limited,"1,367.17",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05/10/2020,407119,Hays Specialist Recruitment Limited,"1,736.66",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/10/2020,421230,Computacenter (UK) Limited,"31,935.60",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/10/2020,421230,Hays Specialist Recruitment Limited,"1,700.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05/10/2020,422100,Mobile Mini UK Limited T/A Ravenstock Msg,645.60,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,05/10/2020,440530,Zipporah Limited,"3,939.28",REVENUE,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,05/10/2020,471901,South Wales Fire and Rescue Service,"531,725.00",REVENUE,
DIRECT POLICY,GF FUNDING,05/10/2020,475970,The Police and Crime Commissioner for South Wales,"1,381,893.00",REVENUE,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,05/10/2020,810119,CHAPS ONLY - Morgan Sindall Construction & Infrastructure Limited,"1,465,521.68",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,05/10/2020,831575,Drainforce Limited,"14,367.00",CAPITAL,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/10/2020,100304,Reed Specialist Recruitment Limited,532.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/10/2020,100304,A & R Contract Cleaning Specialist Limited,620.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/10/2020,100304,Teaching Personnel Limited,532.60,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/10/2020,100304,Teaching Personnel Limited,532.60,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06/10/2020,100304,New Directions (Education) Limited,613.30,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101004,A & R Contract Cleaning Specialist Limited,"1,789.82",REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101047,New Directions (Education) Limited,511.05,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101047,New Directions (Education) Limited,660.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101047,New Directions (Education) Limited,757.50,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101063,K.N.M. Limited,625.00,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101065,EDF Energy Plc,951.78,REVENUE,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06/10/2020,101221,A & R Contract Cleaning Specialist Limited,"2,304.08",REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/10/2020,120080,Askews & Holts Library Services Limited,511.56,REVENUE,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06/10/2020,120080,Askews & Holts Library Services Limited,511.72,REVENUE,
DIRECT LEARNING AND SKILLS,GF CATERING,06/10/2020,156001,ABM Catering for Leisure Limited,929.60,REVENUE,
DIRECT LEARNING AND SKILLS,GF CATERING,06/10/2020,156001,ABM Catering for Leisure Limited,"1,008.73",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/10/2020,209151,Gibbonsdown Childrens Centre Limited,522.50,REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/10/2020,209151,Gibbonsdown Childrens Centre Limited,"1,320.00",REVENUE,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06/10/2020,209151,Gibbonsdown Childrens Centre Limited,"10,560.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,213505,Carers Trust South East Wales,"8,000.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,213911,Access UK Limited,600.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,634.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,906.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,906.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,906.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,June Zehetmayr t/a Tower Hill Residential Home,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Middlepatch Limited T/A College Fields Nursing Home,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"1,269.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,359.86",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"1,813.14",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Harrison Care Enterprises Barry Limited t/a Island View,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Hebron Hall Limited,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"1,903.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"2,538.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"2,538.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"2,538.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"2,538.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,173.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,173.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"3,173.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"3,173.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"3,173.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Llangoedmor Properties Limited T/A Parkside Residential Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,Waverley Care Centre Limited,"3,807.60",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"4,442.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215022,MHA Care Group t/a Ty Gwyn Private Nursing Home,"4,442.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,509.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,514.15,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,522.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Parkrow Care Limited,523.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,526.56,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,534.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,535.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,579.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,579.02,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,585.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,589.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,589.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,605.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,614.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,615.09,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,617.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,617.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,617.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Parkrow Care Limited,623.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Parkrow Care Limited,623.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,628.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,628.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Parkrow Care Limited,639.50,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,651.28,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,674.91,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,680.56,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,681.24,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,685.48,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,692.83,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,695.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,All Saints DC Limited,705.52,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,707.51,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,GJ Care & Training Limited,722.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,724.30,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,725.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,738.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,738.01,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,747.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,747.26,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,All Saints DC Limited,753.12,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,756.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,761.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,All Saints DC Limited,774.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,792.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,797.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,798.22,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,798.56,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Parkrow Care Limited,799.34,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,805.23,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,816.53,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Annwyl Limited t/a Bluebird Care,822.53,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,860.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,860.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,860.67,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,898.93,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hallows Care Limited T/A Hallows Care,942.54,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,iMeUs Healthcare Limited,954.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,978.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cherish Cymru Limited,"1,301.86",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hafod Housing Association Limited,514.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cwtch Care Limited,562.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cwtch Care Limited,562.66,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,1 Call Care Limited,647.08,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cwtch Care Limited,697.06,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Cwtch Care Limited,764.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hafod Housing Association Limited,810.88,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,501.91,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,502.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06/10/2020,215489,Hebron Hall Limited,503.56,REVENUE,
